"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-05-06",,"66","49"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-05-07",,"59","50"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-05-08",,"63","51"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-05-09",,"59","49"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-05-10",,"65","47"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-05-11",,"63","46"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-05-12",,"66","49"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-05-13",,"58","46"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-05-14",,"57","45"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-05-15",,"59","38"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-05-16",,"60","47"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-05-17",,"58","49"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-05-18",,"63","48"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-05-19",,"58","47"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-05-20",,"64","50"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-05-21",,"61","53"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-05-22",,"57","47"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-05-23",,"62","48"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-05-24",,"64","49"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-05-25",,"61","43"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-05-26",,"63","44"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-05-27",,"70","47"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-05-28",,"73","40"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-05-29",,"71","38"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-05-30",,"67","40"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-05-31",,"67","47"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-06-01",,"70","47"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-06-02",,"74","47"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-06-03",,"72","39"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-06-04",,"70","43"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-06-05",,"63","46"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-06-06",,"66","52"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-06-07",,"62","51"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-06-08",,"70","48"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-06-09",,"77","50"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-06-10",,"75","47"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-06-11",,"83","56"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-06-12",,"83","52"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-06-13",,"81","57"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-06-14",,"80","51"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-06-15",,"81","47"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-06-16",,"71","48"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-06-17",,"75","59"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-06-18",,"66","56"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-06-19",,"74","57"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-06-20",,"69","58"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-06-21",,"71","58"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-06-22",,"65","45"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-06-23",,"73","49"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-06-24",,"65","57"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-06-25",,"66","62"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-06-26",,"63","47"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-06-27",,"65","51"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-06-28",,"62","56"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-06-29",,"59","44"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-06-30",,"62","54"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-07-01",,"61","55"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-07-02",,"60","52"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-07-03",,"63","50"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-07-04",,"62","52"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-07-05",,"62","44"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-07-06",,"66","52"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-07-07",,"71","53"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-07-08",,"70","53"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-07-09",,"65","56"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-07-10",,"66","53"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-07-11",,"64","56"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-07-12",,"64","53"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-07-13",,"65","52"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-07-14",,"64","52"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-07-15",,"58","57"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-07-16",,"62","55"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-07-17",,"67","52"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-07-18",,"66","44"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-07-19",,"66","46"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-07-20",,"66","43"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-07-21",,"62","48"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-07-22",,"69","53"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-07-23",,"60","38"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-07-24",,"66","42"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-07-25",,"67","52"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-07-26",,"64","54"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-07-27",,"67","56"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-07-28",,"64","52"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-07-29",,"64","54"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-07-30",,"61","54"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-07-31",,"65","56"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-08-01",,"65","55"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-08-02",,"68","57"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-08-03",,"63","52"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-08-04",,"63","49"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-08-05",,"67","49"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-08-06",,"63","45"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-08-07",,"64","49"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-08-08",,"64","48"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-08-09",,"71","49"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-08-10",,"69","58"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-08-11",,"65","58"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-08-12",,"64","58"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-08-13",,"70","53"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-08-14",,"72","54"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-08-15",,"68","53"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-08-16",,"69","50"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-08-17",,"65","56"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-08-18",,"65","59"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-08-19",,"68","60"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-08-20",,"67","57"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-08-21",,"65","59"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-08-22",,"63","58"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-08-23",,"62","47"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-08-24",,"65","50"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-08-25",,"65","50"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-08-26",,"63","47"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-08-27",,"62","54"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-08-28",,"60","51"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-08-29",,"64","52"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-08-30",,"65","44"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-08-31",,"66","43"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-09-01",,"71","53"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-09-02",,"69","45"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-09-03",,"73","55"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-09-04",,"76","56"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-09-05",,"73","48"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-09-06",,"77","56"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-09-07",,"80","53"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-09-08",,"71","59"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-09-09",,"67","60"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-09-10",,"65","56"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-09-11",,"65","56"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-09-12",,"58","44"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-09-13",,"61","43"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-09-14",,"58","51"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-09-15",,"62","48"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-09-16",,"57","49"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-09-17",,"60","52"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-09-18",,"61","53"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-09-19",,"60","47"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-09-20",,"55","50"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-09-21",,"60","49"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-09-22",,"58","48"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-09-23",,"61","37"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-09-24",,"64","46"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-09-25",,"61","54"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-09-26",,"60","56"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-09-27",,"60","44"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-09-28",,"60","51"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-09-29",,"60","53"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-09-30",,"63","45"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-10-01",,"61","50"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-10-02",,"56","46"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-10-03",,"55","50"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-10-04",,"63","52"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-10-05",,"60","48"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-10-06",,"52","53"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-10-07",,"60","51"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-10-08",,"64","49"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-10-09",,"64","50"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-10-10",,"55","56"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-10-11",,"54","45"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-10-12",,"54","38"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-10-13",,"51","45"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-10-14",,"53","44"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-10-15",,"51","33"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-10-16",,"53","36"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-10-17",,"57","37"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-10-18",,"57","41"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-10-19",,"51","53"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-10-20",,"53","50"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-10-21",,"55","45"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-10-22",,"52","37"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-10-23",,"54","32"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-10-24",,"53","35"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-10-25",,"53","34"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-10-26",,"54","40"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-10-27",,"54","40"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-10-28",,"52","51"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-10-29",,"49","50"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-10-30",,"48","45"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-10-31",,"49","40"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-11-01",,"49","42"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-11-02",,"51","36"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-11-03",,"50","37"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-11-04",,"50","42"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-11-05",,"50","40"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-11-06",,"54","38"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-11-07",,"50","38"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-11-08",,"47","38"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-11-09",,"49","36"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-11-10",,"48","32"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-11-11",,"47","32"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-11-12",,"49","28"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-11-13",,,"35"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-11-14",,,"43"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-11-30",,"33",
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-12-01",,"34","25"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-12-02",,"42","29"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-12-03",,"44","32"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-12-04",,"38","30"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-12-05",,"41","30"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-12-06",,"47","26"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-12-07",,"49","32"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-12-08",,"48","40"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-12-09",,"44","46"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-12-10",,,"40"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-12-11",,,"34"
"UKE00105930","BENMORE YOUNGER BOTANIC GARDE, UK","2023-12-31",,"42",
"UK000003005","LERWICK, UK","2023-01-01","33","42","23"
"UK000003005","LERWICK, UK","2023-01-02","37","45","29"
"UK000003005","LERWICK, UK","2023-01-03","40","44","31"
"UK000003005","LERWICK, UK","2023-01-04","43","47","40"
"UK000003005","LERWICK, UK","2023-01-05","42","47","39"
"UK000003005","LERWICK, UK","2023-01-06","44","47","37"
"UK000003005","LERWICK, UK","2023-01-07","45","45","38"
"UK000003005","LERWICK, UK","2023-01-08","45","45","43"
"UK000003005","LERWICK, UK","2023-01-09","43","46","41"
"UK000003005","LERWICK, UK","2023-01-10","42","44","41"
"UK000003005","LERWICK, UK","2023-01-11",,"43","42"
"UK000003005","LERWICK, UK","2023-01-12",,"42","33"
"UK000003005","LERWICK, UK","2023-01-13","39","42","33"
"UK000003005","LERWICK, UK","2023-01-14","40","39","37"
"UK000003005","LERWICK, UK","2023-01-15","36","37","37"
"UK000003005","LERWICK, UK","2023-01-16","31","39","21"
"UK000003005","LERWICK, UK","2023-01-17","36","37","26"
"UK000003005","LERWICK, UK","2023-01-18","36","38","33"
"UK000003005","LERWICK, UK","2023-01-19","36","43","33"
"UK000003005","LERWICK, UK","2023-01-20","37","44","33"
"UK000003005","LERWICK, UK","2023-01-21","43","47","32"
"UK000003005","LERWICK, UK","2023-01-22","45","48","42"
"UK000003005","LERWICK, UK","2023-01-23","47","49","43"
"UK000003005","LERWICK, UK","2023-01-24","48","45","45"
"UK000003005","LERWICK, UK","2023-01-25","44","43","44"
"UK000003005","LERWICK, UK","2023-01-26","37","46","36"
"UK000003005","LERWICK, UK","2023-01-27","42","48","33"
"UK000003005","LERWICK, UK","2023-01-28","42","48","41"
"UK000003005","LERWICK, UK","2023-01-29","44","45","41"
"UK000003005","LERWICK, UK","2023-01-30","37","43","35"
"UK000003005","LERWICK, UK","2023-01-31","41","42","35"
"UK000003005","LERWICK, UK","2023-02-01","40","48","37"
"UK000003005","LERWICK, UK","2023-02-02","41","47","33"
"UK000003005","LERWICK, UK","2023-02-03","43","48","40"
"UK000003005","LERWICK, UK","2023-02-04","45","48","40"
"UK000003005","LERWICK, UK","2023-02-05","43","49","40"
"UK000003005","LERWICK, UK","2023-02-06","46","46","42"
"UK000003005","LERWICK, UK","2023-02-07","44","47","41"
"UK000003005","LERWICK, UK","2023-02-08","43","45","42"
"UK000003005","LERWICK, UK","2023-02-09","37","49","35"
"UK000003005","LERWICK, UK","2023-02-10","45","49","33"
"UK000003005","LERWICK, UK","2023-02-11","47","47","45"
"UK000003005","LERWICK, UK","2023-02-12","47","48","46"
"UK000003005","LERWICK, UK","2023-02-13","44","47","43"
"UK000003005","LERWICK, UK","2023-02-14","44","48","38"
"UK000003005","LERWICK, UK","2023-02-15","45","43","43"
"UK000003005","LERWICK, UK","2023-02-16","41","43","37"
"UK000003005","LERWICK, UK","2023-02-17","39","42","37"
"UK000003005","LERWICK, UK","2023-02-18","37","49","31"
"UK000003005","LERWICK, UK","2023-02-19","44","45","35"
"UK000003005","LERWICK, UK","2023-02-20","44","47","39"
"UK000003005","LERWICK, UK","2023-02-21","44","43","37"
"UK000003005","LERWICK, UK","2023-02-22","41","46","42"
"UK000003005","LERWICK, UK","2023-02-23","41","37","35"
"UK000003005","LERWICK, UK","2023-02-24","36","40","36"
"UK000003005","LERWICK, UK","2023-02-25","36","44","35"
"UK000003005","LERWICK, UK","2023-02-26","39","45","31"
"UK000003005","LERWICK, UK","2023-02-27","43","44","39"
"UK000003005","LERWICK, UK","2023-02-28","42","47","41"
"UK000003005","LERWICK, UK","2023-03-01","44","46","39"
"UK000003005","LERWICK, UK","2023-03-02","40","47","35"
"UK000003005","LERWICK, UK","2023-03-03","42","38","36"
"UK000003005","LERWICK, UK","2023-03-04","35","37","35"
"UK000003005","LERWICK, UK","2023-03-05","34","35","30"
"UK000003005","LERWICK, UK","2023-03-06","32","33","30"
"UK000003005","LERWICK, UK","2023-03-07","29","34","26"
"UK000003005","LERWICK, UK","2023-03-08","30","35","26"
"UK000003005","LERWICK, UK","2023-03-09","30","36","28"
"UK000003005","LERWICK, UK","2023-03-10","29","37","26"
"UK000003005","LERWICK, UK","2023-03-11","26","40","24"
"UK000003005","LERWICK, UK","2023-03-12","36","38","20"
"UK000003005","LERWICK, UK","2023-03-13","34","37","35"
"UK000003005","LERWICK, UK","2023-03-14","32","42","27"
"UK000003005","LERWICK, UK","2023-03-15","36","44","28"
"UK000003005","LERWICK, UK","2023-03-16","40","45","32"
"UK000003005","LERWICK, UK","2023-03-17","41","44","39"
"UK000003005","LERWICK, UK","2023-03-18","41","43","38"
"UK000003005","LERWICK, UK","2023-03-19","42","45","40"
"UK000003005","LERWICK, UK","2023-03-20","40","48","36"
"UK000003005","LERWICK, UK","2023-03-21","44","47","39"
"UK000003005","LERWICK, UK","2023-03-22","44","48","42"
"UK000003005","LERWICK, UK","2023-03-23","43","45","38"
"UK000003005","LERWICK, UK","2023-03-24","40","42","36"
"UK000003005","LERWICK, UK","2023-03-25","37","38","35"
"UK000003005","LERWICK, UK","2023-03-26","33","40","29"
"UK000003005","LERWICK, UK","2023-03-27","35","45","30"
"UK000003005","LERWICK, UK","2023-03-28","38","45","33"
"UK000003005","LERWICK, UK","2023-03-29","41","47","37"
"UK000003005","LERWICK, UK","2023-03-30","44","44","41"
"UK000003005","LERWICK, UK","2023-03-31","42","49","41"
"UK000003005","LERWICK, UK","2023-04-01","41","48","34"
"UK000003005","LERWICK, UK","2023-04-02","41","46","33"
"UK000003005","LERWICK, UK","2023-04-03","43","49","41"
"UK000003005","LERWICK, UK","2023-04-04","44","45","42"
"UK000003005","LERWICK, UK","2023-04-05","44","45","44"
"UK000003005","LERWICK, UK","2023-04-06","42","47","43"
"UK000003005","LERWICK, UK","2023-04-07","44","48","40"
"UK000003005","LERWICK, UK","2023-04-08","44","47","42"
"UK000003005","LERWICK, UK","2023-04-09","44","48","43"
"UK000003005","LERWICK, UK","2023-04-10","44","51","42"
"UK000003005","LERWICK, UK","2023-04-11","45","49","41"
"UK000003005","LERWICK, UK","2023-04-12","43","47","36"
"UK000003005","LERWICK, UK","2023-04-13","43","48","41"
"UK000003005","LERWICK, UK","2023-04-14","44","49","40"
"UK000003005","LERWICK, UK","2023-04-15","45","48","42"
"UK000003005","LERWICK, UK","2023-04-16","45","49","43"
"UK000003005","LERWICK, UK","2023-04-17","45","51","43"
"UK000003005","LERWICK, UK","2023-04-18","46","54","42"
"UK000003005","LERWICK, UK","2023-04-19","47","53","42"
"UK000003005","LERWICK, UK","2023-04-20","47","50","43"
"UK000003005","LERWICK, UK","2023-04-21","43","51","38"
"UK000003005","LERWICK, UK","2023-04-22","45","42","41"
"UK000003005","LERWICK, UK","2023-04-23","41","42","40"
"UK000003005","LERWICK, UK","2023-04-24","38","43","35"
"UK000003005","LERWICK, UK","2023-04-25","37","44","33"
"UK000003005","LERWICK, UK","2023-04-26","37","47","33"
"UK000003005","LERWICK, UK","2023-04-27","40","44","33"
"UK000003005","LERWICK, UK","2023-04-28","40","43","38"
"UK000003005","LERWICK, UK","2023-04-29","39","44","34"
"UK000003005","LERWICK, UK","2023-04-30","40","44","33"
"UK000003005","LERWICK, UK","2023-05-01","39","46","37"
"UK000003005","LERWICK, UK","2023-05-02","41","47","36"
"UK000003005","LERWICK, UK","2023-05-03","42","47","37"
"UK000003005","LERWICK, UK","2023-05-04","43","49","41"
"UK000003005","LERWICK, UK","2023-05-05","46","46","41"
"UK000003005","LERWICK, UK","2023-05-06","44","47","43"
"UK000003005","LERWICK, UK","2023-05-07","45","49","44"
"UK000003005","LERWICK, UK","2023-05-08","46","53","44"
"UK000003005","LERWICK, UK","2023-05-09","49","49","46"
"UK000003005","LERWICK, UK","2023-05-10","46","53","46"
"UK000003005","LERWICK, UK","2023-05-11","47","51","44"
"UK000003005","LERWICK, UK","2023-05-12","46","52","42"
"UK000003005","LERWICK, UK","2023-05-13","47","51","41"
"UK000003005","LERWICK, UK","2023-05-14","47","53","44"
"UK000003005","LERWICK, UK","2023-05-15","47","45","42"
"UK000003005","LERWICK, UK","2023-05-16","44","51","43"
"UK000003005","LERWICK, UK","2023-05-17","44","54","39"
"UK000003005","LERWICK, UK","2023-05-18","50","56","44"
"UK000003005","LERWICK, UK","2023-05-19","51","51","47"
"UK000003005","LERWICK, UK","2023-05-20","49","54","47"
"UK000003005","LERWICK, UK","2023-05-21","49","54","45"
"UK000003005","LERWICK, UK","2023-05-22","48","53","40"
"UK000003005","LERWICK, UK","2023-05-23","49","53","45"
